cat,open_lo,open_hi,zbc_max,fbt_max,hs_max,mv_lo,mv_hi,top_n,hold_days,cost,prefer_open,n,days,win_rate,avg_ret,median_ret,comp_ret,max_dd,raw_n,raw_wr
二进三,0.0,2.0,2,100000,12,30,90,1,3,0.0015,1.0,17,17,0.6470588235294118,0.04485403739272848,0.033138554216867455,0.853472133108212,-0.37325203940169716,18,0.6666666666666666
二进三,0.0,2.0,1,100000,12,30,90,2,3,0.0015,1.0,17,17,0.6470588235294118,0.04485403739272848,0.033138554216867455,0.853472133108212,-0.37325203940169716,18,0.6666666666666666
二进三,0.0,2.0,2,100000,12,30,90,2,3,0.0015,1.0,17,17,0.6470588235294118,0.04485403739272848,0.033138554216867455,0.853472133108212,-0.37325203940169716,18,0.6666666666666666
二进三,0.0,2.2,1,103000,8,20,120,2,3,0.0015,1.0,28,28,0.6428571428571429,0.05813523688115856,0.06332128220796357,2.8649375560691355,-0.2658198573245467,33,0.6363636363636364
二进三,0.0,2.2,2,103000,8,20,120,2,3,0.0015,1.0,28,28,0.6428571428571429,0.05813523688115856,0.06332128220796357,2.8649375560691355,-0.2658198573245467,33,0.6363636363636364
二进三,0.0,2.0,1,103000,12,25,100,2,3,0.0015,1.0,28,28,0.6428571428571429,0.05582327766061944,0.049144382020801014,2.641384048919132,-0.3943883310575875,31,0.6774193548387096
二进三,0.0,2.0,2,103000,12,25,100,2,3,0.0015,1.0,28,28,0.6428571428571429,0.05582327766061944,0.049144382020801014,2.641384048919132,-0.3943883310575875,31,0.6774193548387096
二进三,0.0,2.2,1,103000,8,20,120,1,3,0.0015,1.0,28,28,0.6428571428571429,0.0555246808593778,0.06261024602596738,2.5437716434498605,-0.32591808392670796,31,0.6451612903225806
二进三,0.0,2.2,2,103000,8,20,120,1,3,0.0015,1.0,28,28,0.6428571428571429,0.0555246808593778,0.06261024602596738,2.5437716434498605,-0.32591808392670796,31,0.6451612903225806
二进三,0.0,2.0,1,103000,12,25,100,1,3,0.0015,1.0,28,28,0.6428571428571429,0.05109669881105023,0.049144382020801014,2.121630297384508,-0.48507769010453183,29,0.6551724137931034
二进三,0.0,2.0,2,103000,12,25,100,1,3,0.0015,1.0,28,28,0.6428571428571429,0.05109669881105023,0.049144382020801014,2.121630297384508,-0.48507769010453183,29,0.6551724137931034
一进二,0.5,1.5,3,103000,12,20,120,1,3,0.0015,1.0,28,28,0.6428571428571429,0.023646506428406745,0.013643715143715153,0.7653019445880203,-0.1696723419041002,38,0.5526315789473685
一进二,0.5,1.5,5,103000,12,20,120,1,3,0.0015,1.0,28,28,0.6428571428571429,0.023646506428406745,0.013643715143715153,0.7653019445880203,-0.1696723419041002,38,0.5526315789473685
二进三,0.0,2.2,0,100000,8,25,100,1,3,0.0015,1.0,14,14,0.6428571428571429,0.05150440211233322,0.03189225712580995,0.7734079464128218,-0.41319812458899174,14,0.6428571428571429
二进三,0.0,2.2,0,100000,8,25,100,2,3,0.0015,1.0,14,14,0.6428571428571429,0.05150440211233322,0.03189225712580995,0.7734079464128218,-0.41319812458899174,14,0.6428571428571429
二进三,0.3,1.8,0,103000,12,25,100,2,3,0.0015,1.0,14,14,0.6428571428571429,0.050758863190571754,0.049144382020801014,0.8156007175168107,-0.37255168429293395,15,0.6666666666666666
二进三,0.3,1.8,1,103000,10,30,90,1,3,0.0015,1.0,14,14,0.6428571428571429,0.04291899969082326,0.049144382020801014,0.6233712970585943,-0.3714422977904198,14,0.6428571428571429
二进三,0.3,1.8,2,103000,10,30,90,1,3,0.0015,1.0,14,14,0.6428571428571429,0.04291899969082326,0.049144382020801014,0.6233712970585943,-0.3714422977904198,14,0.6428571428571429
二进三,0.3,1.8,1,103000,10,30,90,2,3,0.0015,1.0,14,14,0.6428571428571429,0.04291899969082326,0.049144382020801014,0.6233712970585943,-0.3714422977904198,14,0.6428571428571429
二进三,0.3,1.8,2,103000,10,30,90,2,3,0.0015,1.0,14,14,0.6428571428571429,0.04291899969082326,0.049144382020801014,0.6233712970585943,-0.3714422977904198,14,0.6428571428571429
二进三,0.3,1.8,0,103000,12,25,100,1,3,0.0015,1.0,14,14,0.6428571428571429,0.0406454861798281,0.049144382020801014,0.5437174731858163,-0.4665110455547945,14,0.6428571428571429
一进二,0.5,1.5,0,100000,16,20,120,1,3,0.0015,1.0,14,14,0.6428571428571429,0.02777280855936223,0.025852486071151592,0.3826104822641285,-0.19185244910753363,17,0.5882352941176471
一进二,0.5,1.5,0,100000,16,20,120,2,3,0.0015,1.0,14,14,0.6428571428571429,0.016960745823063155,0.025852486071151592,0.2085956265695159,-0.19185244910753363,19,0.5789473684210527
二进三,0.0,2.0,1,103000,10,25,100,1,3,0.0015,1.0,25,25,0.64,0.053010116503207166,0.06515020982473457,1.862893342600195,-0.4850776901045317,25,0.64
二进三,0.0,2.0,2,103000,10,25,100,1,3,0.0015,1.0,25,25,0.64,0.053010116503207166,0.06515020982473457,1.862893342600195,-0.4850776901045317,25,0.64
二进三,0.0,2.0,1,103000,10,25,100,2,3,0.0015,1.0,25,25,0.64,0.053010116503207166,0.06515020982473457,1.862893342600195,-0.4850776901045317,25,0.64
二进三,0.0,2.0,2,103000,10,25,100,2,3,0.0015,1.0,25,25,0.64,0.053010116503207166,0.06515020982473457,1.862893342600195,-0.4850776901045317,25,0.64
二进三,0.0,2.0,1,103000,12,30,90,1,3,0.0015,1.0,25,25,0.64,0.048385775619538496,0.033138554216867455,1.6584550265639546,-0.42841646583212467,26,0.6538461538461539
二进三,0.0,2.0,2,103000,12,30,90,1,3,0.0015,1.0,25,25,0.64,0.048385775619538496,0.033138554216867455,1.6584550265639546,-0.42841646583212467,26,0.6538461538461539
二进三,0.0,2.0,1,103000,12,30,90,2,3,0.0015,1.0,25,25,0.64,0.048385775619538496,0.033138554216867455,1.6584550265639546,-0.42841646583212467,26,0.6538461538461539
二进三,0.0,2.0,2,103000,12,30,90,2,3,0.0015,1.0,25,25,0.64,0.048385775619538496,0.033138554216867455,1.6584550265639546,-0.42841646583212467,26,0.6538461538461539
二进三,0.0,2.2,1,103000,10,30,90,1,3,0.0015,1.0,25,25,0.64,0.045054350749742,0.05462682090831189,1.467839731496384,-0.4302460036524921,26,0.6538461538461539
二进三,0.0,2.2,2,103000,10,30,90,1,3,0.0015,1.0,25,25,0.64,0.045054350749742,0.05462682090831189,1.467839731496384,-0.4302460036524921,26,0.6538461538461539
二进三,0.0,2.2,1,103000,10,30,90,2,3,0.0015,1.0,25,25,0.64,0.045054350749742,0.05462682090831189,1.467839731496384,-0.4302460036524921,26,0.6538461538461539
二进三,0.0,2.2,2,103000,10,30,90,2,3,0.0015,1.0,25,25,0.64,0.045054350749742,0.05462682090831189,1.467839731496384,-0.4302460036524921,26,0.6538461538461539
一进二,0.5,1.5,3,103000,16,30,90,2,3,0.0015,1.0,25,25,0.64,0.031267856468195,0.022736983842010672,0.9607994827191568,-0.1696723419041003,39,0.5641025641025641
一进二,0.5,1.5,5,103000,16,30,90,2,3,0.0015,1.0,25,25,0.64,0.031267856468195,0.022736983842010672,0.9607994827191568,-0.1696723419041003,39,0.5641025641025641
二进三,0.0,2.0,0,103000,12,25,100,2,3,0.0015,1.0,22,22,0.6363636363636364,0.05659017118904983,0.049144382020801014,1.8237636616251272,-0.3943883310575875,23,0.6521739130434783
二进三,0.0,2.0,1,103000,10,30,90,1,3,0.0015,1.0,22,22,0.6363636363636364,0.0501904425617834,0.049144382020801014,1.4381084472202956,-0.4063612263550628,22,0.6363636363636364
二进三,0.0,2.0,2,103000,10,30,90,1,3,0.0015,1.0,22,22,0.6363636363636364,0.0501904425617834,0.049144382020801014,1.4381084472202956,-0.4063612263550628,22,0.6363636363636364
二进三,0.0,2.0,1,103000,10,30,90,2,3,0.0015,1.0,22,22,0.6363636363636364,0.0501904425617834,0.049144382020801014,1.4381084472202956,-0.4063612263550628,22,0.6363636363636364
二进三,0.0,2.0,2,103000,10,30,90,2,3,0.0015,1.0,22,22,0.6363636363636364,0.0501904425617834,0.049144382020801014,1.4381084472202956,-0.4063612263550628,22,0.6363636363636364
二进三,0.0,2.0,0,103000,12,25,100,1,3,0.0015,1.0,22,22,0.6363636363636364,0.05015438581857659,0.049144382020801014,1.4009096617673626,-0.48507769010453183,22,0.6363636363636364
二进三,0.0,2.2,1,100000,12,25,100,2,3,0.0015,1.0,22,22,0.6363636363636364,0.04959000306366595,0.03189225712580995,1.4671098865721537,-0.4074089819398494,24,0.6666666666666666
二进三,0.0,2.2,2,100000,12,25,100,2,3,0.0015,1.0,22,22,0.6363636363636364,0.04959000306366595,0.03189225712580995,1.4671098865721537,-0.4074089819398494,24,0.6666666666666666
二进三,0.0,2.2,1,100000,12,25,100,1,3,0.0015,1.0,22,22,0.6363636363636364,0.04315421769319272,0.03189225712580995,1.0976642074584584,-0.49614851976728436,23,0.6521739130434783
二进三,0.0,2.2,2,100000,12,25,100,1,3,0.0015,1.0,22,22,0.6363636363636364,0.04315421769319272,0.03189225712580995,1.0976642074584584,-0.49614851976728436,23,0.6521739130434783
二进三,0.0,2.0,0,100000,8,30,90,1,3,0.0015,1.0,11,11,0.6363636363636364,0.0619780549927416,0.033138554216867455,0.7766223136522192,-0.27006887323375073,11,0.6363636363636364
二进三,0.0,2.0,0,100000,8,30,90,2,3,0.0015,1.0,11,11,0.6363636363636364,0.0619780549927416,0.033138554216867455,0.7766223136522192,-0.27006887323375073,11,0.6363636363636364
二进三,0.0,2.2,0,100000,8,30,90,1,3,0.0015,1.0,11,11,0.6363636363636364,0.0619780549927416,0.033138554216867455,0.7766223136522192,-0.27006887323375073,11,0.6363636363636364
二进三,0.0,2.2,0,100000,8,30,90,2,3,0.0015,1.0,11,11,0.6363636363636364,0.0619780549927416,0.033138554216867455,0.7766223136522192,-0.27006887323375073,11,0.6363636363636364
二进三,0.3,1.8,0,100000,12,30,90,1,3,0.0015,1.0,11,11,0.6363636363636364,0.033497858504455774,0.033138554216867455,0.33728128191499085,-0.33638556733857383,11,0.6363636363636364
二进三,0.3,1.8,0,100000,12,30,90,2,3,0.0015,1.0,11,11,0.6363636363636364,0.033497858504455774,0.033138554216867455,0.33728128191499085,-0.33638556733857383,11,0.6363636363636364
一进二,0.5,1.5,1,100000,16,30,90,1,3,0.0015,1.0,11,11,0.6363636363636364,0.023988878186617532,0.028967988300292513,0.24528716641204307,-0.1696723419041002,12,0.5833333333333334
二进三,0.3,1.8,1,100000,12,30,90,1,3,0.0015,1.0,11,11,0.6363636363636364,0.023814253020175192,0.033138554216867455,0.21714652250327515,-0.33638556733857383,12,0.6666666666666666
二进三,0.3,1.8,2,100000,12,30,90,1,3,0.0015,1.0,11,11,0.6363636363636364,0.023814253020175192,0.033138554216867455,0.21714652250327515,-0.33638556733857383,12,0.6666666666666666
二进三,0.3,1.8,1,100000,12,30,90,2,3,0.0015,1.0,11,11,0.6363636363636364,0.023814253020175192,0.033138554216867455,0.21714652250327515,-0.33638556733857383,12,0.6666666666666666
二进三,0.3,1.8,2,100000,12,30,90,2,3,0.0015,1.0,11,11,0.6363636363636364,0.023814253020175192,0.033138554216867455,0.21714652250327515,-0.33638556733857383,12,0.6666666666666666
一进二,0.5,1.5,0,100000,12,25,100,1,3,0.0015,1.0,11,11,0.6363636363636364,0.023470836385728663,0.028967988300292513,0.2384910666101936,-0.1709178333912439,13,0.5384615384615384
一进二,0.5,1.5,0,100000,22,30,90,1,3,0.0015,1.0,11,11,0.6363636363636364,0.016101111501516975,0.028967988300292513,0.13639451570984162,-0.22637825414298995,12,0.5833333333333334
一进二,0.5,1.5,0,100000,12,25,100,2,3,0.0015,1.0,11,11,0.6363636363636364,0.009710029266802568,0.028967988300292513,0.08261502849256241,-0.1709178333912439,15,0.5333333333333333
一进二,0.5,1.5,1,100000,16,30,90,2,3,0.0015,1.0,11,11,0.6363636363636364,0.006865462788851357,0.022736983842010672,0.05044270068058809,-0.1696723419041002,15,0.4666666666666667
一进二,0.5,1.5,0,100000,22,30,90,2,3,0.0015,1.0,11,11,0.6363636363636364,0.0023403043825908835,0.028967988300292513,-0.00663168740382758,-0.22637825414298995,14,0.5714285714285714
一进二,0.5,1.5,0,103000,22,20,120,1,3,0.0015,1.0,30,30,0.6333333333333333,0.026300036566332893,0.028297100946262754,0.9298679704047723,-0.24390770122031102,34,0.5882352941176471
二进三,0.0,2.0,0,100000,12,25,100,2,3,0.0015,1.0,19,19,0.631578947368421,0.05364645467219142,0.033138554216867455,1.319650325415953,-0.4074089819398493,20,0.65
二进三,0.0,2.0,0,100000,12,25,100,1,3,0.0015,1.0,19,19,0.631578947368421,0.04619449266427505,0.033138554216867455,0.9722864749267837,-0.49614851976728425,19,0.631578947368421
二进三,0.0,2.2,1,100000,10,25,100,1,3,0.0015,1.0,19,19,0.631578947368421,0.04277514017144204,0.033138554216867455,0.8595934589649403,-0.49614851976728425,19,0.631578947368421
二进三,0.0,2.2,2,100000,10,25,100,1,3,0.0015,1.0,19,19,0.631578947368421,0.04277514017144204,0.033138554216867455,0.8595934589649403,-0.49614851976728425,19,0.631578947368421
二进三,0.0,2.2,1,100000,10,25,100,2,3,0.0015,1.0,19,19,0.631578947368421,0.04277514017144204,0.033138554216867455,0.8595934589649403,-0.49614851976728425,19,0.631578947368421
二进三,0.0,2.2,2,100000,10,25,100,2,3,0.0015,1.0,19,19,0.631578947368421,0.04277514017144204,0.033138554216867455,0.8595934589649403,-0.49614851976728425,19,0.631578947368421
一进二,0.5,1.5,1,103000,22,20,120,1,3,0.0015,1.0,40,40,0.625,0.03035684645620912,0.018554999857513244,1.8372435570096441,-0.21653346822678854,53,0.5660377358490566
一进二,0.5,1.5,3,103000,12,25,100,1,3,0.0015,1.0,24,24,0.625,0.022894888410796153,0.0125768588137008,0.5954417620780219,-0.1696723419041002,33,0.5151515151515151
一进二,0.5,1.5,5,103000,12,25,100,1,3,0.0015,1.0,24,24,0.625,0.022894888410796153,0.0125768588137008,0.5954417620780219,-0.1696723419041002,33,0.5151515151515151
一进二,0.5,1.5,3,103000,12,25,100,2,3,0.0015,1.0,24,24,0.625,0.016587851814621694,0.0125768588137008,0.39464003841213113,-0.1696723419041002,38,0.5
一进二,0.5,1.5,5,103000,12,25,100,2,3,0.0015,1.0,24,24,0.625,0.016587851814621694,0.0125768588137008,0.39464003841213113,-0.1696723419041002,38,0.5
二进三,0.0,2.0,0,103000,10,30,90,1,3,0.0015,1.0,16,16,0.625,0.050222506228636166,0.049144382020801014,0.9173951855367881,-0.3594808782848209,16,0.625
二进三,0.0,2.0,0,103000,10,30,90,2,3,0.0015,1.0,16,16,0.625,0.050222506228636166,0.049144382020801014,0.9173951855367881,-0.3594808782848209,16,0.625
二进三,0.3,1.8,1,103000,10,25,100,1,3,0.0015,1.0,16,16,0.625,0.03809519126808006,0.049144382020801014,0.5722510573031041,-0.4547890092537503,16,0.625
二进三,0.3,1.8,2,103000,10,25,100,1,3,0.0015,1.0,16,16,0.625,0.03809519126808006,0.049144382020801014,0.5722510573031041,-0.4547890092537503,16,0.625
二进三,0.3,1.8,1,103000,10,25,100,2,3,0.0015,1.0,16,16,0.625,0.03809519126808006,0.049144382020801014,0.5722510573031041,-0.4547890092537503,16,0.625
二进三,0.3,1.8,2,103000,10,25,100,2,3,0.0015,1.0,16,16,0.625,0.03809519126808006,0.049144382020801014,0.5722510573031041,-0.4547890092537503,16,0.625
一进二,0.5,1.5,3,100000,16,20,120,1,3,0.0015,1.0,16,16,0.625,0.020619447100020276,0.01782569912821258,0.29988099853101313,-0.19185244910753363,20,0.55
一进二,0.5,1.5,5,100000,16,20,120,1,3,0.0015,1.0,16,16,0.625,0.020619447100020276,0.01782569912821258,0.29988099853101313,-0.19185244910753363,20,0.55
一进二,0.5,1.5,1,100000,22,20,120,1,3,0.0015,1.0,16,16,0.625,0.019200654901970766,0.01782569912821258,0.2680894728049852,-0.19185244910753363,20,0.55
一进二,0.5,1.5,3,100000,16,20,120,2,3,0.0015,1.0,16,16,0.625,0.008847099014056031,0.016183890644615784,0.0964944821478182,-0.19185244910753363,23,0.4782608695652174
一进二,0.5,1.5,5,100000,16,20,120,2,3,0.0015,1.0,16,16,0.625,0.008847099014056031,0.016183890644615784,0.0964944821478182,-0.19185244910753363,23,0.4782608695652174
一进二,0.5,1.5,1,100000,22,20,120,2,3,0.0015,1.0,16,16,0.625,0.007428306816006522,0.016183890644615784,0.06967723304805862,-0.19185244910753363,24,0.5
二进三,0.5,1.5,1,103000,10,25,100,1,3,0.0015,1.0,8,8,0.625,0.02721110217554855,0.049144382020801014,0.14946348117977615,-0.32180436110227273,8,0.625
二进三,0.5,1.5,1,103000,10,30,90,1,3,0.0015,1.0,8,8,0.625,0.02721110217554855,0.049144382020801014,0.14946348117977615,-0.32180436110227273,8,0.625
二进三,0.5,1.5,2,103000,10,25,100,1,3,0.0015,1.0,8,8,0.625,0.02721110217554855,0.049144382020801014,0.14946348117977615,-0.32180436110227273,8,0.625
二进三,0.5,1.5,2,103000,10,30,90,1,3,0.0015,1.0,8,8,0.625,0.02721110217554855,0.049144382020801014,0.14946348117977615,-0.32180436110227273,8,0.625
二进三,0.5,1.5,1,103000,10,25,100,2,3,0.0015,1.0,8,8,0.625,0.02721110217554855,0.049144382020801014,0.14946348117977615,-0.32180436110227273,8,0.625
二进三,0.5,1.5,1,103000,10,30,90,2,3,0.0015,1.0,8,8,0.625,0.02721110217554855,0.049144382020801014,0.14946348117977615,-0.32180436110227273,8,0.625
二进三,0.5,1.5,2,103000,10,25,100,2,3,0.0015,1.0,8,8,0.625,0.02721110217554855,0.049144382020801014,0.14946348117977615,-0.32180436110227273,8,0.625
二进三,0.5,1.5,2,103000,10,30,90,2,3,0.0015,1.0,8,8,0.625,0.02721110217554855,0.049144382020801014,0.14946348117977615,-0.32180436110227273,8,0.625
二进三,0.5,1.5,1,100000,12,25,100,1,3,0.0015,1.0,8,8,0.625,0.009071509241600759,0.049144382020801014,0.02304711351905797,-0.32180436110227284,8,0.625
二进三,0.5,1.5,1,100000,12,30,90,1,3,0.0015,1.0,8,8,0.625,0.009071509241600759,0.049144382020801014,0.02304711351905797,-0.32180436110227284,8,0.625
二进三,0.5,1.5,2,100000,12,25,100,1,3,0.0015,1.0,8,8,0.625,0.009071509241600759,0.049144382020801014,0.02304711351905797,-0.32180436110227284,8,0.625
二进三,0.5,1.5,2,100000,12,30,90,1,3,0.0015,1.0,8,8,0.625,0.009071509241600759,0.049144382020801014,0.02304711351905797,-0.32180436110227284,8,0.625
二进三,0.5,1.5,1,100000,12,25,100,2,3,0.0015,1.0,8,8,0.625,0.009071509241600759,0.049144382020801014,0.02304711351905797,-0.32180436110227284,8,0.625
二进三,0.5,1.5,1,100000,12,30,90,2,3,0.0015,1.0,8,8,0.625,0.009071509241600759,0.049144382020801014,0.02304711351905797,-0.32180436110227284,8,0.625
二进三,0.5,1.5,2,100000,12,25,100,2,3,0.0015,1.0,8,8,0.625,0.009071509241600759,0.049144382020801014,0.02304711351905797,-0.32180436110227284,8,0.625
二进三,0.5,1.5,2,100000,12,30,90,2,3,0.0015,1.0,8,8,0.625,0.009071509241600759,0.049144382020801014,0.02304711351905797,-0.32180436110227284,8,0.625
二进三,0.0,2.2,1,103000,12,30,90,1,3,0.0015,1.0,29,29,0.6206896551724138,0.04024063586865299,0.033138554216867455,1.5164105822638971,-0.4514138609258672,31,0.6451612903225806
二进三,0.0,2.2,2,103000,12,30,90,1,3,0.0015,1.0,29,29,0.6206896551724138,0.04024063586865299,0.033138554216867455,1.5164105822638971,-0.4514138609258672,31,0.6451612903225806
二进三,0.0,2.2,1,103000,12,30,90,2,3,0.0015,1.0,29,29,0.6206896551724138,0.037472539686371445,0.02711685214626397,1.3300401042849286,-0.4514138609258672,32,0.625
二进三,0.0,2.2,2,103000,12,30,90,2,3,0.0015,1.0,29,29,0.6206896551724138,0.037472539686371445,0.02711685214626397,1.3300401042849286,-0.4514138609258672,32,0.625
二进三,0.0,2.2,0,103000,8,20,120,2,3,0.0015,1.0,21,21,0.6190476190476191,0.05127906521762677,0.033138554216867455,1.4240065116261276,-0.3066065406561518,23,0.5652173913043478
二进三,0.0,2.2,0,103000,8,20,120,1,3,0.0015,1.0,21,21,0.6190476190476191,0.0478660415868711,0.033138554216867455,1.2255831490846818,-0.3633660671291039,22,0.5909090909090909
二进三,0.0,2.2,0,100000,12,25,100,2,3,0.0015,1.0,21,21,0.6190476190476191,0.04690921981545469,0.03064596003475245,1.2357347644175611,-0.4074089819398494,22,0.6363636363636364
二进三,0.0,2.2,0,100000,12,25,100,1,3,0.0015,1.0,21,21,0.6190476190476191,0.040166968474958924,0.03064596003475245,0.9009371322350814,-0.49614851976728436,21,0.6190476190476191
一进二,0.5,1.5,3,103000,12,30,90,1,3,0.0015,1.0,21,21,0.6190476190476191,0.02491431974791573,0.014373015873015817,0.5548930667717982,-0.1696723419041002,29,0.5517241379310345
一进二,0.5,1.5,5,103000,12,30,90,1,3,0.0015,1.0,21,21,0.6190476190476191,0.02491431974791573,0.014373015873015817,0.5548930667717982,-0.1696723419041002,29,0.5517241379310345
一进二,0.5,1.5,3,103000,12,30,90,2,3,0.0015,1.0,21,21,0.6190476190476191,0.01770627792371635,0.014373015873015817,0.3591947872449701,-0.1696723419041002,33,0.5151515151515151
一进二,0.5,1.5,5,103000,12,30,90,2,3,0.0015,1.0,21,21,0.6190476190476191,0.01770627792371635,0.014373015873015817,0.3591947872449701,-0.1696723419041002,33,0.5151515151515151
二进三,0.0,2.0,1,103000,8,20,120,1,3,0.0015,1.0,26,26,0.6153846153846154,0.05579258800600839,0.06549384272838249,2.2031651633795817,-0.363366067129104,27,0.6296296296296297
二进三,0.0,2.0,2,103000,8,20,120,1,3,0.0015,1.0,26,26,0.6153846153846154,0.05579258800600839,0.06549384272838249,2.2031651633795817,-0.363366067129104,27,0.6296296296296297
二进三,0.0,2.0,1,103000,8,20,120,2,3,0.0015,1.0,26,26,0.6153846153846154,0.05579258800600839,0.06549384272838249,2.2031651633795817,-0.363366067129104,27,0.6296296296296297
二进三,0.0,2.0,2,103000,8,20,120,2,3,0.0015,1.0,26,26,0.6153846153846154,0.05579258800600839,0.06549384272838249,2.2031651633795817,-0.363366067129104,27,0.6296296296296297
二进三,0.0,2.2,0,103000,12,25,100,2,3,0.0015,1.0,26,26,0.6153846153846154,0.04572145632066605,0.03189225712580995,1.650237680173365,-0.41027035983751425,28,0.6071428571428571
二进三,0.0,2.2,0,103000,12,25,100,1,3,0.0015,1.0,26,26,0.6153846153846154,0.04027579177641946,0.03189225712580995,1.2533689128381735,-0.49858141099463227,27,0.5925925925925926
