date,code,name,price,pct,amount,float_mv,total_mv,turnover,lianban,first_seal,last_seal,seal_amt,open_times,industry,zt_days,zt_count,market_flag
20260810,002399,海普瑞,10.96,10.0401611328125,144664287,13669330675.84,16081566439.68,1.089728593826294,1,100333,100524,41152608,1,化学制药,1,1,0
20260810,002388,新亚制程,5.74,9.961685180664062,298861280,2905177274.3,2931404224.0,10.562161445617676,1,100339,100339,54174120,0,其他电子,1,1,0
20260810,002153,石基信息,9.04,9.975668907165527,360669248,14461864788.159998,24671912313.6,2.586583137512207,1,100536,100536,150457954,0,软件开发,1,1,0
20260810,600698,湖南天雁,7.22,10.060976028442383,335146000,5995861570.0199995,7715564396.16,5.7448320388793945,1,100625,100625,68455671,0,汽车零部,1,1,1
20260810,600793,宜宾纸业,15.66,9.971909523010254,203462178,2770316671.32,2770316671.32,7.578403949737549,1,101009,101930,66205782,1,造纸,1,1,1
20260810,002044,美年健康,5.3,9.95850658416748,1021162512,20533406423.1,20745545776.0,5.132509231567383,1,101506,101506,87766834,0,医疗服务,1,1,0
20260810,002783,凯龙股份,8.21,10.053619384765625,266913626,3785767171.0600004,4099396182.4000006,7.236124038696289,1,101918,103503,66279535,1,化学制品,1,1,0
20260810,002647,仁东控股,10.49,9.9580717086792,503977424,10650409481.93,11856759555.36,4.8427252769470215,1,101927,104309,25927084,1,多元金融,1,1,0
20260810,000428,华天酒店,4.32,9.923664093017578,217110359,4401760320.0,4401760320.0,5.183427810668945,1,102124,102124,55016007,0,酒店餐饮,1,1,0
20260810,001222,源飞宠物,15.41,9.992862701416016,101861345,1741309735.85,2941614900.0,6.060813903808594,1,102133,102133,20510093,0,文娱用品,1,1,0
20260810,002622,皓宸医疗,2.62,10.084033966064453,102511473,2200735155.0,2200800000.0,4.827937126159668,1,102136,102136,13590988,0,医疗服务,1,1,0
20260810,002748,世龙实业,12.0,9.99083423614502,79533469,2880000000.0,2880000000.0,2.8540759086608887,1,102939,102939,69927600,0,化学原料,1,1,0
20260810,002248,华东数控,10.05,9.956235885620117,341624384,3090330780.0,3090330780.0,11.332324981689453,1,103706,104639,17374440,1,通用设备,1,1,0
20260810,600326,西藏天路,8.36,10.0,982125056,11390202576.279999,11390202517.759998,8.98790168762207,1,103802,110341,90753927,1,水泥,3,2,1
20260810,603161,科华控股,15.49,10.014204978942871,164023257,2954698137.5,3011375350.45,5.68924617767334,1,104035,135747,22655209,2,汽车零部,1,1,1
20260810,002289,宇顺电子,37.5,10.002933502197266,227363709,10291171237.5,10509514800.0,2.294527530670166,1,104112,104112,56565000,0,光学光电,1,1,0
20260810,603151,邦基科技,14.12,9.968847274780273,69635408,2418499016.0,2418499016.0,2.977511405944824,1,104557,104557,27555180,0,饲料,1,1,1
20260810,601199,江南水务,6.06,9.981851577758789,245651161,5667374369.5199995,5667374345.28,4.474118709564209,1,105548,105845,41507364,2,环境治理,1,1,1
20260810,000859,国风新材,9.53,10.046189308166504,657407296,8538167832.629999,8538653872.16,8.078336715698242,1,110636,110636,46764663,0,塑料,1,1,0
20260810,002329,皇氏集团,3.47,10.158730506896973,300558960,2261027446.28,2888441824.48,13.831314086914062,1,110715,112103,40140960,1,饮料乳品,1,1,0
20260810,603725,天安新材,11.22,10.0,307801792,3420503169.6000004,3420503169.6000004,9.25416374206543,1,110851,111933,23651804,1,家居用品,1,1,1
20260810,600327,大东方,3.94,10.055866241455078,153080942,3486031300.92,3486031308.8,4.505924224853516,1,111358,111810,29430350,1,一般零售,1,1,1
20260810,600192,长城电工,7.89,10.041841506958008,235550921,3485391720.0,3485391720.0,7.0320868492126465,1,112814,130020,44896467,1,电网设备,1,1,1
20260810,605128,上海沿浦,25.08,10.0,209510148,7874787514.44,7874787338.879999,2.7458620071411133,1,130325,130325,38191121,0,汽车零部,1,1,1
20260810,001376,百通能源,12.13,9.97280216217041,352062928,2596324159.19,5590717000.0,13.99238109588623,1,130333,130333,62457370,0,电力,1,1,0
20260810,603020,爱普股份,11.01,9.990009307861328,124453018,4135771891.74,4135771913.7599998,3.1488845348358154,1,130448,130530,42130866,1,化学制品,1,1,1
20260810,600722,金牛化工,12.52,10.017574310302734,1496127952,8517602343.5199995,8517602393.599999,18.549217224121094,1,130712,130848,53049744,1,化学原料,1,1,1
20260810,002739,儒意电影,9.93,9.966776847839355,1866411408,20674278350.64,20969962530.72,9.39893627166748,1,130915,130915,120952116,0,影视院线,1,1,0
20260810,001300,三柏硕,11.57,9.980988502502441,82344498,2820487324.98,2820487324.98,3.0444700717926025,1,131321,131321,110767709,0,文娱用品,1,1,0
20260810,605286,同力天启,25.61,10.008591651916504,128961491,4302480000.0,4302480000.0,3.142620801925659,1,132321,132321,82879082,0,专用设备,1,1,1
20260810,603188,亚邦股份,4.44,9.90099048614502,126379639,2531554800.0,2531554800.0,5.128293037414551,1,133135,133441,18345636,3,化学制品,1,1,1
20260810,601020,华钰矿业,23.27,10.023640632629395,1113472944,19080578522.46,19080578662.079998,6.006235122680664,1,133916,133916,78022750,0,工业金属,1,1,1
20260810,301051,信濠光电,20.72,19.976837158203125,524792432,4679345043.5199995,5889884439.04,11.949718475341797,1,134151,141915,29998913,1,消费电子,1,1,0
20260810,000656,金科股份,1.29,10.256410598754883,440807344,9787680219.03,13659463825.92,4.696856498718262,1,134351,140300,46272221,1,房地产开,1,1,0
20260810,002580,圣阳股份,20.99,10.010482788085938,1848851440,9494591412.0,9526710142.08,20.33283805847168,1,134703,135236,160712978,1,电池,1,1,0
20260810,000506,招金黄金,19.94,9.983452796936035,2294767520,18518416802.34,18524614134.4,13.084120750427246,2,135339,135339,38590041,0,贵金属,2,2,0
20260810,600815,厦工股份,3.61,10.060976028442383,477831264,6404481072.8,6404481072.8,7.726798057556152,1,135656,140517,34826753,1,工程机械,1,1,1
20260810,002541,鸿路钢构,20.57,10.0,343510800,10206424019.33,14193692640.16,3.459056854248047,1,135657,135657,48104096,0,专业工程,1,1,0
20260810,600936,北投科技,6.16,10.0,689349520,10293521632.24,10293521638.4,7.082098960876465,1,140852,140946,53427614,1,IT服务Ⅱ,1,1,1
20260810,002842,翔鹭钨业,42.22,10.005210876464844,2534627472,11334480796.98,13813219403.52,24.146202087402344,1,141109,141109,149266276,0,小金属,4,2,0
20260810,603580,艾艾精工,59.21,9.994426727294922,852984336,7737160172.0,7737160172.0,11.549652099609375,1,141320,141320,76055245,0,塑料,23,12,1
20260810,600186,莲花控股,10.88,10.010110855102539,2872555232,19465824606.08,19505279283.2,15.668869972229004,1,142630,142630,199610028,0,调味发酵,1,1,1
20260810,600356,恒丰纸业,9.06,9.951457023620605,137764852,2706506284.6800003,2985600798.7200003,5.227953910827637,1,142713,143858,13787508,2,造纸,1,1,1
20260810,000026,飞亚达,19.07,9.97693157196045,285069424,6952173178.31,7737919480.0,4.283013343811035,1,142818,142818,70301555,0,饰品,1,1,0
20260810,600316,洪都航空,28.53,9.984580039978027,685945120,20459277027.36,20459277027.36,3.499488592147827,1,142941,143311,23705577,1,航空装备,1,1,1
20260810,000973,佛塑科技,13.68,9.967845916748047,1082880896,13234348979.279999,33628678986.239998,8.569230079650879,1,143124,143124,100678370,0,塑料,1,1,0
20260810,003043,华亚智能,74.25,10.0,675975200,6980776654.5,10692750073.5,9.960366249084473,1,143421,143421,109216998,0,半导体,1,1,0
20260810,603221,爱丽家居,27.3,9.991942405700684,816032320,6613971000.0,6613971000.0,12.886357307434082,1,144709,144709,13416475,0,家居用品,23,12,1
20260810,301357,北方长龙,113.23,19.997879028320312,1204444784,10779496000.0,10779496000.0,12.251115798950195,1,145527,145527,41578056,0,地面兵装,1,1,0
20260807,002792,通宇通讯,37.19,9.997042655944824,307960640,12563692485.58,19481462030.079998,2.451195240020752,2,92500,92500,305090470,0,通信设备,5,4,0
20260807,301008,宏昌科技,41.41,19.994205474853516,105885826,4788682794.94,5423187519.94,2.211168050765991,1,92500,92500,155937181,0,家电零部,1,1,0
20260807,688693,锴威特,93.38,19.99485969543457,67890902,3632894179.3199997,6880631623.179999,1.8687827587127686,2,92502,92502,99894842,0,半导体,2,2,1
20260807,002552,宝鼎科技,47.6,10.006933212280273,211156983,17540756556.4,18468101612.8,1.2070990800857544,4,93000,93000,219731120,0,元件,6,5,0
20260807,603328,依顿电子,10.85,10.040567398071289,148161205,10833102329.35,10833102296.8,1.3788560628890991,1,93050,93050,126633756,0,元件,1,1,1
20260807,600721,百花医药,10.54,10.02087688446045,628410384,4053132072.8999996,4053132041.2799997,15.62049674987793,4,93100,93203,159984499,1,医疗服务,4,4,1
20260807,002971,和远气体,45.38,10.012121200561523,672232160,7306386297.4800005,9558162500.0,9.273693084716797,3,93103,134306,87996358,1,化学制品,3,3,0
20260807,603228,景旺电子,94.95,9.997682571411133,3228832144,93232688534.1,95063567796.0,3.4773647785186768,2,93107,94737,651183906,1,元件,2,2,1
20260807,603773,沃格光电,95.07,9.996528625488281,2058335104,21360197639.309998,21367613099.309998,9.74301528930664,4,93110,100316,109572928,3,光学光电,4,4,1
20260807,002194,武汉凡谷,11.1,10.009910583496094,674562128,5670755235.0,7584472468.8,12.047465324401855,2,93206,93409,68393249,1,通信设备,2,2,0
20260807,002443,金洲管道,9.33,10.023585319519043,115035440,4856596401.6,4856596401.6,2.4135143756866455,1,93221,93221,69681105,0,特钢Ⅱ,1,1,0
20260807,600664,哈药股份,6.84,9.967845916748047,1806257760,17226607551.84,17226607524.48,10.709040641784668,1,93328,93328,357324247,0,化学制药,1,1,1
20260807,002742,冀衡医药,4.13,10.133333206176758,73389971,2163955307.99,2825341458.24,3.438725709915161,1,93345,93439,19036409,1,化学制药,1,1,0
20260807,002037,保利联合,7.69,10.01430606842041,176362326,3721064622.54,3721064637.92,4.83638858795166,1,93400,95130,21396340,1,化学制品,1,1,0
20260807,001223,欧克科技,41.17,9.991984367370605,132099592,2875098716.0,5380622576.0,4.7078962326049805,1,93409,93733,41923411,1,自动化设,6,3,0
20260807,603757,大元泵业,65.01,10.0,361318960,12127437307.59,12127437307.59,3.022040605545044,1,93543,93701,80746385,1,通用设备,4,2,1
20260807,603137,恒尚节能,27.5,10.0,666293552,5030666685.0,5030666685.0,13.557740211486816,1,93601,94322,65894180,2,装修装饰,1,1,1
20260807,600267,海正药业,13.11,9.983221054077148,731855696,15473367178.56,15473367178.56,4.8214430809021,1,93748,93857,90147676,1,化学制药,1,1,1
20260807,600272,开开实业,12.97,10.008481979370117,195787168,2075200000.0,3406595726.65,9.826546669006348,2,93916,93952,52439007,1,医药商业,2,2,1
20260807,603459,红板科技,105.58,10.002083778381348,1981697456,8346295167.639999,79581303398.72,24.1245174407959,1,93918,95145,100096491,1,元件,4,2,1
20260807,002437,誉衡药业,3.12,9.85915470123291,703776128,6552480015.12,6957188559.360001,10.870168685913086,1,94106,110009,40103359,1,化学制药,1,1,0
20260807,603567,珍宝岛,7.08,9.937888145446777,918982608,6650975307.36,6656865782.4,14.095898628234863,1,94203,110824,94015886,1,中药Ⅱ,4,2,1
20260807,603655,朗博科技,30.04,9.996337890625,40859199,3184240000.0,3184240000.0,1.3283019065856934,1,94314,94314,31761292,0,汽车零部,1,1,1
20260807,603758,秦安股份,10.48,9.968521118164062,86291752,4539056193.52,4539056183.04,1.954279899597168,1,94514,94514,22947008,0,汽车零部,1,1,1
20260807,002900,哈三联,13.48,10.040816307067871,414891616,2171929952.0,4264459253.1200004,19.65132713317871,1,94854,94854,77829476,0,化学制药,4,2,0
20260807,002589,瑞康医药,3.04,10.144927024841309,476503280,4151398305.92,4574319810.56,11.689299583435059,1,95130,110503,64612032,2,医药商业,1,1,0
20260807,000831,中国稀土,57.19,10.001923561096191,3390463968,60691217952.329994,60691217552.0,5.730121612548828,1,95539,95539,233131889,0,小金属,1,1,0
20260807,601865,福莱特,11.75,10.018726348876953,561153808,22337050130.25,27528846392.0,2.5821549892425537,1,95738,95738,69810122,0,光伏设备,1,1,1
20260807,301366,一博科技,53.33,20.004501342773438,1022173808,6239415878.8,11174565599.33,17.261474609375,1,95748,95748,45725142,0,元件,1,1,0
20260807,600206,有研新材,48.17,10.002284049987793,4287778272,40778474002.44,40778473809.76,10.83339786529541,3,100037,100037,254260528,0,半导体,3,3,1
20260807,688046,药康生物,33.31,19.992795944213867,499948528,13663302322.0,13663302588.480001,3.868556261062622,1,100537,101137,36315961,2,医疗服务,1,1,1
20260807,002281,光迅科技,193.04,10.000570297241211,13289069312,151793230454.08,159807938529.28,8.899953842163086,1,100727,145421,86211664,4,通信设备,4,2,0
20260807,002762,金发拉比,10.41,10.042283058166504,191682328,2200449497.94,3685400333.28,8.87810230255127,1,100903,102930,7965013,1,服装家纺,1,1,0
20260807,600110,诺德股份,10.46,9.989484786987305,1209763712,18149992548.72,18149992506.88,7.002901554107666,1,100911,100911,166127686,0,电池,1,1,1
20260807,002428,云南锗业,100.08,10.002198219299316,11740853248,65355805350.0,65364249600.0,18.26970672607422,4,101057,104842,195346152,1,小金属,4,4,0
20260807,688020,方邦股份,146.16,20.0,862235776,12044022480.0,12044022480.0,7.683603763580322,1,101133,143051,66092382,1,元件,1,1,1
20260807,603660,苏州科达,11.99,10.0,394399728,6852197425.04,6852197520.96,5.89870023727417,1,101249,101249,41945324,0,计算机设,1,1,1
20260807,603936,博敏电子,15.93,10.013812065124512,663102992,10042240203.72,10280393640.0,6.890405654907227,1,101605,101605,55108242,0,元件,4,2,1
20260807,603186,华正新材,143.0,10.0,2343854880,22421044074.0,22421044074.0,10.85413646697998,1,101613,101734,88367422,1,元件,4,3,1
20260807,002821,凯莱英,172.26,10.0,1802066688,54613974979.079994,62148130925.759995,3.4206910133361816,1,101806,101806,120568219,0,医疗服务,4,2,0
20260807,600601,方正科技,12.87,10.0,5294323968,53671674603.689995,55003070865.6,10.103175163269043,2,102022,142034,87007377,13,元件,2,2,1
20260807,600183,生益科技,139.98,10.003929138183594,10729352192,337596605002.86,340011932886.72,3.246959686279297,1,102035,150000,159989721,6,元件,4,2,1
20260807,600500,中化国际,5.51,9.980039596557617,811470640,19771567729.53,19771567735.04,4.262142181396484,1,103158,103604,90644470,1,化学制品,1,1,1
20260807,301080,百普赛斯,64.75,19.996292114257812,915450288,8212718801.0,10857219005.5,11.73739242553711,1,103642,104503,60448722,1,生物制品,1,1,0
20260807,600651,飞乐音响,6.4,9.965636253356934,266221505,16044979296.0,16044979302.400002,1.7208812236785889,1,104833,104915,62529990,1,汽车零部,1,1,1
20260807,688073,毕得医药,61.6,20.00779151916504,323122048,5598389596.8,5598389596.8,6.122133255004883,1,104902,104902,73758608,0,医疗服务,1,1,1
20260807,002913,奥士康,55.42,10.0039701461792,362154848,16927425168.08,17588119575.04,2.220942258834839,1,104906,104906,41906608,0,元件,4,2,0
20260807,600641,先导基电,31.28,9.98593521118164,2390774160,29110103897.600002,29617965977.600002,8.578386306762695,1,105032,112320,117433878,1,半导体,1,1,1
20260807,688265,南模生物,42.9,20.0,157960559,3344634707.7,3344634707.7,4.960480690002441,1,105715,105715,63325419,0,医疗服务,1,1,1
20260807,001296,长江材料,19.94,9.983452796936035,104254135,1537307599.8000002,2982846254.84,7.01017951965332,1,110206,110348,23648840,2,非金属材,1,1,0
20260807,300986,志特新材,14.8,20.032442092895508,1096398352,8514691200.400001,8520698150.400001,14.176742553710938,1,111357,131321,77573652,1,专业工程,1,1,0
20260807,002631,德尔未来,8.68,10.012674331665039,261976005,6888208015.36,6920415398.4,3.9983882904052734,1,111748,111748,82611683,0,家居用品,1,1,0
20260807,000739,普洛药业,23.41,10.009398460388184,946186048,27108305315.43,27119164301.44,3.630859851837158,1,112221,112221,42774307,0,化学制药,4,2,0
20260807,688137,近岸蛋白,46.72,20.01027488708496,171227019,3266543404.16,3266543404.16,5.615503311157227,1,112655,112655,65190518,0,生物制品,1,1,1
20260807,001267,汇绿生态,42.69,9.99742317199707,2972378048,25979279461.02,33511796170.559998,11.847859382629395,4,112715,142851,88981755,7,通信设备,10,6,0
20260807,002741,光华科技,26.3,9.995817184448242,878841136,11309699448.5,12324240595.2,8.086546897888184,1,130106,130106,123062697,0,电子化学,1,1,0
20260807,301047,义翘神州,107.88,20.0,1370944800,12900357393.48,13122171726.96,11.60113525390625,1,130215,133839,78183656,2,生物制品,4,2,0
20260807,688419,耐科装备,49.67,20.004833221435547,354893424,5689781399.2300005,5689781399.2300005,6.831617832183838,1,130229,143147,23602041,2,半导体,1,1,1
20260807,603124,江南新材,141.66,10.00155258178711,1338197856,10994064024.6,20646264890.34,12.515499114990234,1,130308,144435,13556862,7,金属新材,4,2,1
20260807,603011,合锻智能,22.68,9.990301132202148,2248253728,11213319431.16,11213319317.76,21.128700256347656,1,130345,142745,140355180,2,专用设备,1,1,1
20260807,601208,东材科技,45.94,10.009578704833984,4979797248,46407804401.42,46407804447.36,11.102495193481445,1,131746,150000,13060742,5,塑料,4,3,1
20260807,300363,博腾股份,20.44,20.023487091064453,1383423824,10129129401.44,11107958077.44,14.765504837036133,1,132251,133342,36453452,2,医疗服务,1,1,0
20260807,300916,朗特智能,26.4,20.0,416363568,2466176776.7999997,3818601784.7999997,18.153579711914062,1,132803,143330,4871116,3,消费电子,1,1,0
20260807,002943,宇晶股份,35.96,10.003059387207031,542657584,6791125831.2,9595422128.48,8.389805793762207,1,133236,133236,62128163,0,通用设备,1,1,0
20260807,603102,百合股份,37.51,10.0,77628320,2400640000.0,2400640000.0,3.350287437438965,1,134443,134631,17460905,1,食品加工,1,1,1
20260807,000506,招金黄金,18.13,10.01213550567627,1651156736,16837457202.929998,16843091988.8,10.287264823913574,1,135045,135045,48199747,0,贵金属,1,1,0
20260807,603127,昭衍新药,50.89,10.008646965026855,2888425200,31944503575.46,38134331119.36,9.483336448669434,1,140729,140729,79543919,0,医疗服务,1,1,1
20260807,600449,宁夏建材,15.5,10.007097244262695,492007664,7411806151.0,7411806120.0,6.902756690979004,1,142649,142649,15740219,0,水泥,1,1,1
20260807,605289,罗曼股份,104.49,10.001052856445312,488524432,15924117593.16,15946271145.0,3.235646963119507,1,143144,143144,72323589,0,专业工程,1,1,1
20260807,301230,泓博医药,32.42,19.98519515991211,757602240,5276287533.9800005,5866111304.92,15.649646759033203,1,143527,143527,42611227,0,医疗服务,1,1,0
20260807,605287,德才股份,40.93,9.997312545776367,367718336,5730200000.0,5730200000.0,6.899857044219971,1,144239,144239,24864975,0,装修装饰,6,3,1
20260807,600744,华银电力,7.88,10.055866241455078,1491023168,16005259279.119999,16005259263.36,9.99386215209961,1,144715,144715,77765411,0,电力,1,1,1
20260807,000603,盛达资源,34.43,10.0,3615996176,22955044240.37,23755644513.92,16.915813446044922,1,145506,145506,76119049,0,贵金属,3,2,0
20260807,301234,五洲医疗,83.62,20.005741119384766,548745856,3359066659.0600004,5686160000.0,18.436721801757812,1,145633,145633,4356602,0,医疗器械,1,1,0
20260818,603089,正裕工业,11.8,9.972041130065918,56736937,2832392562.4,3253486937.6000004,2.003145217895508,3,92500,92500,54495763,0,汽车零部,3,3,1
20260818,002820,桂发祥,12.27,10.044842720031738,50512768,2464653979.65,2464653979.65,2.0494871139526367,3,92500,92500,150905417,0,休闲食品,3,3,0
20260818,000153,丰原药业,6.68,10.049423217773438,70646077,3065241559.96,3104099273.6,2.3047473430633545,1,92500,92500,109721939,0,化学制药,1,1,0
20260818,002953,日丰股份,10.66,10.010319709777832,62896804,2998538266.88,5240239047.68,2.0975821018218994,1,92500,92500,112156386,0,电网设备,1,1,0
20260818,000620,盈新发展,3.41,10.0,1213375824,15930663459.150002,20022889722.88,7.65104866027832,1,92500,93221,184542611,1,房地产开,3,2,0
20260818,000526,学大教育,35.54,9.996905326843262,113823958,4317168509.86,4330943813.86,2.6365418434143066,1,92500,92500,329441584,0,教育,1,1,0
20260818,603958,哈森股份,18.46,10.011919021606445,20300462,4049385600.0,4049385600.0,0.5013220310211182,2,92501,92501,66446770,0,服装家纺,2,2,1
20260818,600613,神奇制药,7.76,10.070921897888184,560836352,3719523029.2799997,4144395864.3199997,15.084710121154785,4,92502,104923,92817360,1,化学制药,4,4,1
20260818,002515,金字火腿,8.71,9.974746704101562,1235081872,9597130258.04,10544449333.6,13.091913223266602,1,93003,112354,203600605,1,食品加工,1,1,0
20260818,002284,亚太股份,10.22,10.010764122009277,527236384,7482964916.56,7553605597.440001,7.2055816650390625,1,93009,101757,84447860,1,汽车零部,1,1,0
20260818,603395,红四方,26.36,10.016695022583008,127945512,1713400000.0,6853600000.0,7.492656707763672,2,93011,93011,105694189,0,农化制品,2,2,1
20260818,600127,金健米业,7.11,10.061920166015625,383381056,4563078679.9800005,4563078665.76,8.53816032409668,2,93057,93057,225045904,0,农产品加,2,2,1
20260818,603936,博敏电子,19.12,10.011507987976074,1871916320,12053209836.480001,12339053760.0,15.591690063476562,2,93104,142840,38358696,16,元件,2,2,1
20260818,001229,魅视科技,50.19,9.993425369262695,266312190,3701572978.95,7198857099.0,7.237887382507324,2,93109,111000,30539611,6,计算机设,2,2,0
20260818,300313,天山生物,12.88,20.03727912902832,187806822,2541903922.32,3088353442.7200003,7.637241840362549,2,93130,93130,98101679,0,养殖业,2,2,0
20260818,002743,富煌钢构,4.47,10.098522186279297,62818171,1942532271.6599998,1945650105.6,3.2784056663513184,1,93142,93142,19471767,0,专业工程,1,1,0
20260818,600371,万向德农,8.14,10.0,87294607,2381584920.0,2381584920.0,3.7012434005737305,1,93212,93333,14805154,2,种植业,1,1,1
20260818,002365,永安药业,15.55,9.971712112426758,340236880,3814235661.8500004,4582312812.8,9.040070533752441,1,93221,93221,164733590,0,化学制药,1,1,0
20260818,603708,家家悦,10.27,9.957173347473145,209247176,6555738192.25,6555738161.44,3.2167739868164062,1,93259,94602,14407351,3,一般零售,1,1,1
20260818,600367,红星发展,38.23,10.014389038085938,2109353040,12309034747.859999,13041434154.079998,17.510454177856445,1,93302,130556,93265908,5,化学原料,1,1,1
20260818,600353,旭光电子,37.54,9.991209983825684,2426645584,31113570908.86,31113570646.079998,7.850417613983154,3,93305,133020,129765306,10,其他电子,3,3,1
20260818,300684,中石科技,97.0,20.00494956970215,4847927808,19843792169.0,29052393952.0,24.549535751342773,3,93312,142703,89133882,7,电子化学,3,3,0
20260818,301106,骏成科技,21.18,20.0,116044806,3027909087.42,3027909087.42,3.961585521697998,1,93330,93330,94332415,0,光学光电,1,1,0
20260818,603071,物产环能,13.2,10.0,139507729,7364998634.4,7364998713.599999,1.9169758558273315,1,93526,94120,61071120,1,贸易Ⅱ,1,1,1
20260818,603580,艾艾精工,64.02,10.0,476193664,8365698263.999999,8365698263.999999,5.778369426727295,2,93535,94605,22816728,3,塑料,2,2,1
20260818,002124,天邦食品,2.5,10.132158279418945,258215622,4930421582.5,5554834600.0,5.336973190307617,1,93536,93536,51139997,0,养殖业,1,1,0
20260818,603823,百合花,85.9,10.001280784606934,1120552688,35765985773.600006,35765986460.8,3.1786246299743652,2,93552,103152,75160782,17,化学制品,12,6,1
20260818,600108,亚盛集团,3.56,9.876543045043945,295959392,6931017830.76,6931017827.2,4.376334190368652,1,93622,93725,132584364,1,种植业,1,1,1
20260818,600707,彩虹股份,10.8,9.979633331298828,3553079936,38746833105.600006,38754609062.4,9.315256118774414,1,93627,143442,74009160,6,光学光电,1,1,1
20260818,600227,赤天化,3.75,9.970674514770508,691861168,4790999261.25,6332728800.0,14.655324935913086,1,93755,93755,41691375,0,农化制品,1,1,1
20260818,600313,农发种业,6.78,10.064934730529785,627830912,7337306935.14,7874115503.04,8.755256652832031,2,93808,93905,100017170,1,种植业,2,2,1
20260818,603065,宿迁联盛,18.11,10.024301528930664,1120376736,7587502728.92,7587502656.48,15.121910095214844,1,93853,145114,8285325,2,化学制品,1,1,1
20260818,603406,天富龙,29.56,10.011164665222168,133239315,1735758145.24,11824295600.0,7.847148418426514,1,94034,95125,46491968,1,化学纤维,1,1,1
20260818,002638,勤上股份,3.85,10.0,91692621,5207818034.650001,5530888255.2,1.8103446960449219,1,94118,94118,42306872,0,照明设备,1,1,0
20260818,688112,鼎阳科技,69.83,20.003437042236328,331862560,11144650339.89,11144650339.89,3.1674084663391113,1,94214,94214,52731146,0,通用设备,1,1,1
20260818,301129,瑞纳智能,26.46,20.0,278797248,1785322350.0,3595051404.0,16.424266815185547,1,94412,95257,11990613,1,通用设备,1,1,0
20260818,603221,爱丽家居,30.0,10.011000633239746,939908336,7268100000.0,7268100000.0,13.351289749145508,2,94449,142040,25826940,7,家居用品,24,13,1
20260818,000735,罗 牛 山,6.18,9.964412689208984,706971856,7112546655.059999,7116353949.12,10.370805740356445,2,94521,94521,106127978,0,养殖业,2,2,0
20260818,605577,龙版传媒,10.76,10.0204496383667,118868379,4782222228.2,4782222260.48,2.5432424545288086,1,94713,95610,44135368,1,出版,1,1,1
20260818,000852,石化机械,5.79,10.076045989990234,162804627,5501998874.67,5533909133.76,3.0464282035827637,1,94806,94806,40268685,0,专用设备,1,1,0
20260818,601116,三江购物,11.77,10.0,278596848,6446174768.0,6446174768.0,4.414055347442627,1,94830,94830,106434250,0,一般零售,1,1,1
20260818,300970,华绿生物,21.66,20.0,230669295,2652930077.58,3437178831.0,9.087112426757812,1,94842,95618,26934426,1,种植业,1,1,0
20260818,603739,蔚蓝生物,13.81,10.039840698242188,129767698,3494328639.46,3494328639.46,3.8100554943084717,1,95355,95413,31283793,1,化学制品,1,1,1
20260818,002041,登海种业,9.8,9.988776206970215,448275760,8624000000.0,8624000000.0,5.371316909790039,1,95406,95654,59865240,1,种植业,1,1,0
20260818,001366,播恩集团,13.49,10.032626152038574,60022417,2167573200.0,2167573200.0,2.8765602111816406,1,95448,95448,47634431,0,饲料,1,1,0
20260818,600722,金牛化工,13.02,9.966216087341309,1598030880,8857762181.52,8857762233.6,18.761354446411133,1,100031,100031,63258425,0,化学原料,1,1,1
20260818,000019,深粮控股,6.96,9.952607154846191,370254384,2896796592.72,8021645326.08,13.110407829284668,1,100406,130009,12345306,2,农产品加,1,1,0
20260818,603400,华之杰,48.14,10.009140968322754,340278496,1744115810.5,6250019810.5,19.9439640045166,1,101114,130055,34233461,2,通用设备,1,1,1
20260818,000716,黑芝麻,5.81,10.03787899017334,576452144,4274557235.97,4374256318.88,13.969982147216797,1,101733,101733,27138527,0,休闲食品,1,1,0
20260818,000020,深华发Ａ,12.49,10.044053077697754,81038091,2262755733.59,3536683787.68,3.71020245552063,1,101739,101739,104071651,0,光学光电,1,1,0
20260818,000505,京粮控股,6.79,10.048623085021973,508426816,4293862481.44,4935992238.24,12.212677955627441,2,101933,105236,30318708,1,农产品加,2,2,0
20260818,920087,秋乐种业,15.61,29.975021362304688,468511136,2560760011.25,2578772000.0,19.888774871826172,1,101947,135917,17901719,3,种植业,1,1,0
20260818,300189,神农种业,6.23,20.038536071777344,2291043056,5521340141.52,6379520000.0,44.11602783203125,1,102103,130503,100179864,1,种植业,1,1,0
20260818,600598,北大荒,13.46,9.967320442199707,1348672496,23927571575.140003,23927571507.84,5.761879920959473,1,102225,131354,102389775,3,种植业,1,1,1
20260818,605268,王力安防,10.16,9.956709861755371,81393973,4475988000.0,4475988000.0,1.868707299232483,1,103109,103412,43363896,2,家居用品,1,1,1
20260818,000678,襄阳轴承,10.51,10.052355766296387,454335968,4830519986.47,4830519933.92,9.992947578430176,1,103857,103939,35890788,1,汽车零部,1,1,0
20260818,603280,南方路机,29.22,10.015060424804688,160333534,3167642809.74,3167642809.74,5.248626232147217,1,104954,110336,23180255,1,工程机械,1,1,1
20260818,002553,南方精工,17.51,9.98743724822998,424510656,4486230778.89,6188202656.320001,9.809626579284668,1,110600,110600,92113106,0,汽车零部,1,1,0
20260818,000597,东北制药,5.51,9.980039596557617,441210320,7764712590.87,7862374778.719999,5.8474931716918945,1,112418,112418,62369546,0,化学制药,1,1,0
